# CH-ME-2-PLP+2002-03-27_3
#
#     created from : /export/mag6/C/PLP/work/plp_den_2002086.dat.tipi
#                @ : 2007-11-08 by rauberg
#
# first time (UTC) : 2002-03-26 23:59:47.000
#       mjd  (UTC) : 815.99984954
#       gps  (gps) : 701222400
#
# end   time (UTC) : 2002-03-27 23:59:32.000
#       mjd  (UTC) : 816.99967593
#       gps  (gps) : 701308785
#
#------------------------------------------------------------------------------
#     GPS YYYY MM DD hh mm   ss.ssss    radius  latitude longitude   electron
#                                               geocentr  geocentr   density
#     [s]                                 [km]     [deg]     [deg]   [1/cm^3]
#------------------------------------------------------------------------------
701223960 2002  3 27  0 25   47.0000 6791.4911    7.9279  -94.5938  3.219e+06
701223975 2002  3 27  0 26    2.0000 6791.9755    6.9599  -94.6092  3.032e+06
701223990 2002  3 27  0 26   17.0000 6792.4559    5.9921  -94.6248  2.816e+06
701224005 2002  3 27  0 26   32.0000 6792.9322    5.0243  -94.6406  2.577e+06
701224020 2002  3 27  0 26   47.0000 6793.4042    4.0568  -94.6566  2.323e+06
701224035 2002  3 27  0 27    2.0000 6793.8717    3.0893  -94.6726  2.086e+06
701224050 2002  3 27  0 27   17.0000 6794.3347    2.1220  -94.6888  1.883e+06
701224065 2002  3 27  0 27   32.0000 6794.7930    1.1548  -94.7050  1.695e+06
701224080 2002  3 27  0 27   47.0000 6795.2465    0.1877  -94.7212  1.536e+06
701224095 2002  3 27  0 28    2.0000 6795.6950   -0.7793  -94.7375  1.407e+06
701224110 2002  3 27  0 28   17.0000 6796.1385   -1.7461  -94.7538  1.302e+06
701224125 2002  3 27  0 28   32.0000 6796.5767   -2.7128  -94.7700  1.222e+06
701224140 2002  3 27  0 28   47.0000 6797.0097   -3.6793  -94.7861  1.161e+06
701224155 2002  3 27  0 29    2.0000 6797.4372   -4.6458  -94.8022  1.119e+06
701224170 2002  3 27  0 29   17.0000 6797.8591   -5.6121  -94.8181  1.093e+06
701224185 2002  3 27  0 29   32.0000 6798.2754   -6.5783  -94.8339  1.077e+06
701224200 2002  3 27  0 29   47.0000 6798.6859   -7.5443  -94.8495  1.063e+06
701224215 2002  3 27  0 30    2.0000 6799.0906   -8.5103  -94.8649  1.066e+06
701224230 2002  3 27  0 30   17.0000 6799.4893   -9.4761  -94.8800  1.077e+06
701224245 2002  3 27  0 30   32.0000 6799.8819  -10.4417  -94.8949  1.085e+06
701224260 2002  3 27  0 30   47.0000 6800.2684  -11.4073  -94.9095  1.092e+06
701224275 2002  3 27  0 31    2.0000 6800.6486  -12.3727  -94.9238  1.108e+06
701224290 2002  3 27  0 31   17.0000 6801.0224  -13.3380  -94.9377  1.137e+06
701224305 2002  3 27  0 31   32.0000 6801.3898  -14.3032  -94.9513  1.178e+06
701224320 2002  3 27  0 31   47.0000 6801.7507  -15.2682  -94.9644  1.233e+06
701224335 2002  3 27  0 32    2.0000 6802.1050  -16.2331  -94.9771  1.302e+06
701224350 2002  3 27  0 32   17.0000 6802.4527  -17.1979  -94.9892  1.401e+06
701224365 2002  3 27  0 32   32.0000 6802.7936  -18.1626  -95.0009  1.542e+06
701224380 2002  3 27  0 32   47.0000 6803.1276  -19.1272  -95.0120  1.727e+06
701224395 2002  3 27  0 33    2.0000 6803.4548  -20.0916  -95.0225  1.947e+06
701224410 2002  3 27  0 33   17.0000 6803.7751  -21.0559  -95.0324  2.177e+06
701224425 2002  3 27  0 33   32.0000 6804.0884  -22.0201  -95.0415  2.404e+06
701224440 2002  3 27  0 33   47.0000 6804.3946  -22.9842  -95.0500  2.628e+06
701224455 2002  3 27  0 34    2.0000 6804.6936  -23.9481  -95.0576  2.853e+06
701224470 2002  3 27  0 34   17.0000 6804.9856  -24.9119  -95.0645  3.049e+06
701224485 2002  3 27  0 34   32.0000 6805.2703  -25.8756  -95.0705  3.214e+06
701224500 2002  3 27  0 34   47.0000 6805.5477  -26.8392  -95.0755  3.358e+06
701224515 2002  3 27  0 35    2.0000 6805.8179  -27.8027  -95.0796  3.446e+06
701224530 2002  3 27  0 35   17.0000 6806.0807  -28.7660  -95.0826  3.455e+06
701224545 2002  3 27  0 35   32.0000 6806.3362  -29.7292  -95.0845  3.380e+06
701224560 2002  3 27  0 35   47.0000 6806.5843  -30.6923  -95.0852  3.029e+06
701224575 2002  3 27  0 36    2.0000 6806.8249  -31.6553  -95.0847  2.484e+06
701224590 2002  3 27  0 36   17.0000 6807.0581  -32.6182  -95.0829  1.975e+06
701224605 2002  3 27  0 36   32.0000 6807.2838  -33.5809  -95.0796  1.615e+06
701224620 2002  3 27  0 36   47.0000 6807.5021  -34.5435  -95.0749  1.362e+06
701224635 2002  3 27  0 37    2.0000 6807.7128  -35.5060  -95.0686  1.177e+06
701224650 2002  3 27  0 37   17.0000 6807.9160  -36.4684  -95.0607  1.039e+06
