# CH-ME-2-PLP+2002-01-01_2
#
#     created from : /export/me-R1/D/PLP/work/didm_plp_2002_001.dat.tipi
#                @ : 2004-03-19 by wepmai
#
# first time (UTC) : 2001-12-31 23:59:49.000
#       mjd  (UTC) : 730.99987269
#       gps  (gps) : 693878402
#
# end   time (UTC) : 2002-01-01 23:59:39.000
#       mjd  (UTC) : 731.99975694
#       gps  (gps) : 693964792
#
#-------------------------------------------------------------------------------------
#     GPS YYYY MM DD hh mm   ss.ssss    radius  latitude longitude   electron     temp
#                                               geocentr  geocentr   density
#     [s]                                 [km]     [deg]     [deg]   [1/cm^3]      [K]
#-------------------------------------------------------------------------------------
693879977 2002  1  1  0 26    4.0000 6816.2249   -6.8493   22.3636  6.890e+05  2000.00
693879992 2002  1  1  0 26   19.0000 6816.5508   -7.8111   22.3476  6.500e+05  1920.00
693880007 2002  1  1  0 26   34.0000 6816.8689   -8.7727   22.3319  6.250e+05  1970.00
693880022 2002  1  1  0 26   49.0000 6817.1792   -9.7343   22.3163  6.010e+05  1940.00
693880037 2002  1  1  0 27    4.0000 6817.4815  -10.6958   22.3011  5.810e+05  1940.00
693880052 2002  1  1  0 27   19.0000 6817.7758  -11.6571   22.2861  5.660e+05  1940.00
693880067 2002  1  1  0 27   34.0000 6818.0621  -12.6184   22.2715  5.520e+05  1930.00
693880082 2002  1  1  0 27   49.0000 6818.3402  -13.5795   22.2572  5.360e+05  1900.00
693880097 2002  1  1  0 28    4.0000 6818.6101  -14.5406   22.2433  5.150e+05  1930.00
693880112 2002  1  1  0 28   19.0000 6818.8718  -15.5016   22.2299  4.970e+05  1970.00
693880127 2002  1  1  0 28   34.0000 6819.1252  -16.4625   22.2169  4.760e+05  1920.00
693880142 2002  1  1  0 28   49.0000 6819.3702  -17.4233   22.2043  4.580e+05  1930.00
693880157 2002  1  1  0 29    4.0000 6819.6069  -18.3839   22.1924  4.400e+05  1920.00
693880172 2002  1  1  0 29   19.0000 6819.8351  -19.3445   22.1809  4.230e+05  1930.00
